Cluster,Capybara_ID,ensmbl_CporID,gene_name,LR_codeml,Pval_codeml,LR_aBSREL,Pval_aBSREL
cluster13990,s10_000568-RA,ENSCPOP00000016626,0,10.701972,0.00107021400482,8.59366143318994,0.00475815910053223
cluster13991,s2_001327-RA,ENSCPOP00000015324,RPP25,0,1,0,1
cluster13992,s7_000949-RA,ENSCPOP00000002156,PRKAR2B,74.403372,6.36801410648e-18,78.5234649994823,0
cluster13993,s6_001651-RA,ENSCPOP00000012973,DHRS1,0,1,5.7495074771723,0.0202276663412929
cluster13994,s8_000483-RA,ENSCPOP00000017115,FIGLA,52.617096,4.05345358277e-13,46.3467250410902,2.78670420073013e-11
cluster13995,s7_002521-RA,ENSCPOP00000014079,RAB7A,69.379242,8.12391882374e-17,59.7327372606946,3.42503803096861e-14
cluster13996,s6_001960-RA,ENSCPOP00000009241,ZNF296,0,1,0,1
cluster13997,s10_001831-RA,ENSCPOP00000015338,MEIOC,172.271804,2.36048161532e-39,132.669932549165,0
cluster13998,s4_001947-RA,ENSCPOP00000014260,JUND,-19.32203,1,0,1
cluster13999,s2_000821-RA,ENSCPOP00000003382,PDF,23.104798,1.53407416435e-06,14.4914604785522,0.00024212321625805
cluster14000,s8_001280-RA,ENSCPOP00000018194,GJA8,2.309862,0.128555462878,0,1
cluster14001,s8_002279-RA,ENSCPOP00000002669,Ndufb11,0,1,0,1
cluster14002,s3_001096-RA,ENSCPOP00000017568,GPR37L1,0,1,0,1
cluster14004,s3_002203-RA,ENSCPOP00000008758,ANAPC2,0,1,0,1
cluster14005,s2_002306-RA,ENSCPOP00000008137,SERPINA7,0,1,0,1
cluster14006,s7_002289-RA,ENSCPOP00000015988,SERPINA5,4.832882,0.0279219182776,7.05082465078794,0.0104164752028065
cluster14008,s4_001081-RA,ENSCPOP00000013377,CACNG3,94.300828,2.71036900349e-22,76.2031027499856,0
cluster14009,s10_000340-RA,ENSCPOP00000016822,INHBB,0,1,0,1
cluster14010,s7_000881-RA,ENSCPOP00000013284,TEDDM1,0,1,0,1
cluster14011,s4_000455-RA,ENSCPOP00000004255,ADM,0,1,0,1
cluster14012,s3_000352-RA,ENSCPOP00000005761,ARGFX,0.0652600000001,0.798367549473,0.399871716637108,0.351066083896013
cluster14013,s6_001074-RA,ENSCPOP00000007403,ALK,0,1,0,1
cluster14014,s1_000375-RA,ENSCPOP00000008657,SLC10A4,0,1,0,1
cluster14015,s5_000909-RA,ENSCPOP00000011221,AFP,0,1,0,1
cluster14016,s3_001577-RA,ENSCPOP00000012324,GPT2,0,1,0,1
cluster14017,s7_000148-RA,ENSCPOP00000014384,EFCAB9,64.235016,1.10428589189e-15,70.7477736460241,1.11022302462516e-16
cluster14018,s3_001079-RA,ENSCPOP00000004842,0,0,1,0,1
cluster14019,s8_000386-RA,ENSCPOP00000013058,TCF7L1,79.823232,4.09449954502e-19,79.5230535238125,0
cluster14020,s8_000530-RA,ENSCPOP00000003888,LGALSL,0,1,0,1
cluster14021,s6_000018-RA,ENSCPOP00000001920,PSMB9,3.508646,0.0610493299391,0,1
cluster14022,s8_002088-RA,ENSCPOP00000012641,SPEN,197.411774,7.6675872398e-45,182.005623528043,0
cluster14023,s1_001549-RA,ENSCPOP00000011826,MRPL32,0,1,0,1
cluster14024,s7_000130-RA,ENSCPOP00000020417,THOC3,0,1,0,1
cluster14025,s7_000330-RA,ENSCPOP00000015828,SCGB3A1,0,1,0,1
cluster14026,s10_000226-RA,ENSCPOP00000002725,UPP2,0,1,0,1
cluster14027,s2_000028-RA,ENSCPOP00000011748,Lta4h,0,1,0,1
cluster14028,s2_000500-RA,ENSCPOP00000005266,NDC80,0,1,0,1
cluster14029,s8_001530-RA,ENSCPOP00000001945,CCNK,96.13917,1.07085054847e-22,86.3716045070546,0
cluster14030,s9_001397-RA,ENSCPOP00000007658,SNAP47,0,1,0,1
cluster14031,s6_001954-RA,ENSCPOP00000020119,APOC1,19.73103,8.91421379244e-06,6.74916049651927,0.0121455814367521
cluster14033,s2_000875-RA,ENSCPOP00000007266,MLKL,5.973932,0.0145188715637,0,1
cluster14034,s5_000969-RA,ENSCPOP00000017378,LGALS3BP,0,1,2.58510457286138,0.103945389466329
cluster14035,s10_001104-RA,ENSCPOP00000012419,0,0.130502,0.717912114959,0,1
cluster14036,s3_000833-RA,ENSCPOP00000006209,PTK6,0.010518,0.918314332897,0,1
cluster14037,s2_001661-RA,ENSCPOP00000020279,GPR31,4.879784,0.0271730193604,2.58156079668697,0.104139815698376
cluster14038,s8_000535-RA,ENSCPOP00000009655,MDH1,0,1,0,1
cluster14039,s7_000145-RA,ENSCPOP00000021093,NEURL1B,0.296042,0.586374437332,0,1
cluster14040,s9_001342-RA,ENSCPOP00000014261,0,0,1,0,1
cluster14041,s2_001460-RA,ENSCPOP00000018706,RAG2,0,1,0,1
cluster14042,s2_000054-RA,ENSCPOP00000015492,CCER1,0.000729999999976,0.978444968843,0,1
cluster14043,s8_000099-RA,ENSCPOP00000016480,SETD7,0,1,0,1
cluster14044,s2_002122-RA,ENSCPOP00000020733,NPTXR,0,1,0,1
cluster14046,s7_000903-RA,ENSCPOP00000014659,GNAT3,8.15543,0.00429324193257,7.3275964184013,0.00904856417648398
cluster14047,s4_001459-RA,ENSCPOP00000015982,OR52M1,0,1,0,1
cluster14048,s4_000331-RA,ENSCPOP00000012737,CLRN3,91.41082,1.16736403038e-21,81.517563854768,0
cluster14050,s8_000942-RA,ENSCPOP00000012400,CSRP3,50.338872,1.29361570762e-12,42.1555738267016,2.27311447442702e-10
cluster14051,s10_000345-RA,ENSCPOP00000006740,NIFK,35.88349,2.09476250062e-09,42.2857321675087,2.12966033696915e-10
cluster14052,s8_001337-RA,ENSCPOP00000010069,PXDN,169.96181,7.54236542331e-39,135.797581151677,0
cluster14053,s3_002339-RA,ENSCPOP00000009441,WDR82,71.365462,2.96822695346e-17,79.4175326830737,0
cluster14054,s7_000919-RA,ENSCPOP00000007295,DNAJC2,85.266442,2.60751212227e-20,72.6334466946701,5.55111512312578e-17
cluster14055,s2_000699-RA,ENSCPOP00000019469,PLLP,0,1,0,1
cluster14056,s4_000446-RA,ENSCPOP00000002822,WEE1,0,1,0,1
cluster14057,s7_000580-RA,ENSCPOP00000020640,FAM174A,0,1,0,1
cluster14058,s8_002165-RA,ENSCPOP00000020940,LDLRAD2,0,1,0,1
cluster14059,s6_001691-RA,ENSCPOP00000010020,GABRQ,2.130632,0.144381215381,0,1
cluster14060,s10_001490-RA,ENSCPOP00000006516,0,0,1,0,1
cluster14061,s1_000296-RA,ENSCPOP00000014422,MKRN3,0,1,0,1
cluster14062,s10_001847-RA,ENSCPOP00000015138,C17orf53,15.371062,8.83307529666e-05,11.9556799092188,0.00086925045914843
cluster14063,s6_000056-RA,ENSCPOP00000003548,NUDT3,0,1,0,1
cluster14064,s2_002353-RA,ENSCPOP00000011697,ZMYND12,32.626604,1.11675622209e-08,28.1911323399258,2.48703904970338e-07
cluster14065,s2_001766-RA,ENSCPOP00000014884,0,0,1,0,1
cluster14066,s2_000705-RA,ENSCPOP00000004104,POLR2C,0,1,0,1
cluster14067,s9_000473-RA,ENSCPOP00000005627,ARF5,-1.99999999495e-06,1,0,1
cluster14068,s5_000383-RA,ENSCPOP00000016370,KCTD11,0,1,0,1
cluster14069,s7_001686-RA,ENSCPOP00000003010,STAR,0,1,0,1
cluster14070,s10_002109-RA,ENSCPOP00000009854,FOXJ1,10.06662,0.00150979753609,6.43347607002215,0.0142654648607712
cluster14071,s7_001962-RA,ENSCPOP00000012725,TMEM251,0,1,0,1
cluster14072,s5_000716-RA,ENSCPOP00000001146,GSG1,0,1,0,1
cluster14073,s8_001112-RA,ENSCPOP00000001391,ADAM7,14.173606,0.000166692455806,15.431455569249,0.000150838741593773
cluster14074,s6_000697-RA,ENSCPOP00000016139,TEX46,0,1,0,1
cluster14075,s8_001636-RA,ENSCPOP00000006823,CDC37,0.00138400000014,0.970323823968,0,1
cluster14076,s7_000135-RA,ENSCPOP00000003247,MSX2,0,1,0,1
cluster14077,s9_000503-RA,ENSCPOP00000011817,SMO,0,1,0,1
cluster14078,s1_002078-RA,ENSCPOP00000012456,TSPYL2,32.256534,1.35101999861e-08,29.298664646617,1.42723482476903e-07
cluster14080,s6_001306-RA,ENSCPOP00000017664,TNFRSF17,10.600506,0.00113056715317,20.0687208413083,1.46541116758381e-05
cluster14081,s4_000800-RA,ENSCPOP00000012164,HOXB13,0,1,0,1
cluster14082,s9_000890-RA,ENSCPOP00000018722,C14orf28,0.0710679999997,0.789788073814,0,1
cluster14083,s7_001543-RA,ENSCPOP00000008404,PPP1R14A,6.499474,0.010790641145,9.29253609817533,0.00333938440711379
cluster14084,s10_000971-RA,ENSCPOP00000004040,OR6K2,-0.00438000000031,1,0,1
cluster14085,s6_000789-RA,ENSCPOP00000011847,STX12,0,1,0,1
cluster14086,s10_000075-RA,ENSCPOP00000006838,ZNF804A,0.0393619999995,0.84273322155,0,1
cluster14087,s1_001394-RA,ENSCPOP00000006148,COQ5,0.134926,0.713378289036,0,1
cluster14088,s3_001721-RA,ENSCPOP00000013949,Pip,0,1,0,1
cluster14089,s7_000080-RA,ENSCPOP00000003728,TXNDC15,1.954468,0.162106193671,2.97877911012711,0.0845256599414923
cluster14090,s7_001379-RA,ENSCPOP00000014859,NEURL3,2.874036,0.0900188653785,0,1
cluster14091,s2_000702-RA,ENSCPOP00000005702,CCL17,0,1,0,1
cluster14092,s4_001240-RA,ENSCPOP00000013359,ATP23,0,1,0,1
cluster14094,s1_000206-RA,ENSCPOP00000014491,GDPGP1,0,1,0,1
cluster14095,s3_001947-RA,ENSCPOP00000010314,CCDC17,55.36251,1.00229946569e-13,40.4582451143833,5.31900634648252e-10
cluster14096,s2_000389-RA,ENSCPOP00000016748,SPATA1,0.0038840000002,0.950306611487,0,1
cluster14097,s9_001335-RA,ENSCPOP00000014983,OR52B6,0,1,0,1
cluster14098,s9_001271-RA,ENSCPOP00000000255,CRABP2,0,1,0,1
cluster14100,s3_002197-RA,ENSCPOP00000018413,CYSRT1,0,1,0,1
cluster14101,s1_000813-RA,ENSCPOP00000008828,RSPO4,37.343838,9.90332896731e-10,26.1244309648755,7.01217758636297e-07
cluster14102,s3_000737-RA,ENSCPOP00000014289,MOCS3,0,1,0,1
cluster14103,s6_001055-RA,ENSCPOP00000003928,C2orf16,0,1,0,1
cluster14105,s2_002299-RA,ENSCPOP00000013785,PIH1D3,70.121654,5.57575298713e-17,74.8214146433738,5.55111512312578e-17
cluster14106,s8_000929-RA,ENSCPOP00000017444,THEM6,0.96005,0.327174280649,0,1
cluster14107,s4_001244-RA,ENSCPOP00000009672,TSFM,0,1,0,1
cluster14108,s3_000123-RA,ENSCPOP00000012240,OTUD6B,0,1,0,1
cluster14109,s10_000444-RA,ENSCPOP00000015136,IRX4,0,1,0,1
cluster14110,s8_000321-RA,ENSCPOP00000003948,PIK3C3,0,1,0,1
cluster14112,s2_000020-RA,ENSCPOP00000008645,NEDD1,216.362386,5.62172297704e-49,213.984639083028,0
cluster14114,s2_000999-RA,ENSCPOP00000020012,SLC22A31,65.963758,4.5929119903e-16,52.5551720065514,1.24483756636096e-12
cluster14116,s10_001332-RA,ENSCPOP00000019435,BPIFB3,73.593448,9.59827588826e-18,45.6204878240988,4.0089098707341e-11
cluster14117,s8_002094-RA,ENSCPOP00000002774,EPHA2,4.254596,0.0391442577691,0.00941310811322182,0.483133267270299
cluster14118,s8_001848-RA,ENSCPOP00000008065,0,0,1,0,1
cluster14119,s6_001278-RA,ENSCPOP00000000207,PMM2,63.364034,1.71826831767e-15,53.3790540217774,8.24174062330485e-13
cluster14120,s6_000217-RA,ENSCPOP00000014156,TDRD6,0,1,0,1
cluster14121,s4_001618-RA,ENSCPOP00000000198,DKK2,46.886716,7.52107782912e-12,50.9203889823452,2.82202039514345e-12
cluster14122,s4_001460-RA,ENSCPOP00000018863,0,0,1,0,1
cluster14123,s1_000910-RA,ENSCPOP00000011192,TMEM135,0,1,0,1
cluster14124,s10_000524-RA,ENSCPOP00000002928,EFNB2,0,1,0,1
cluster14125,s7_000996-RA,ENSCPOP00000007231,PRPS1L1,0,1,0,1
cluster14126,s8_001250-RA,ENSCPOP00000000533,TTF2,0,1,0,1
cluster14127,s3_001844-RA,ENSCPOP00000004951,SEBOX,0,1,0,1
cluster14128,s1_001589-RA,ENSCPOP00000004910,AKAP3,0.0158839999986,0.899706798398,0,1
cluster14129,s4_001475-RA,ENSCPOP00000005865,PGAP2,0,1,0,1
cluster14130,s3_002263-RA,ENSCPOP00000008553,RUVBL1,0,1,0,1
cluster14132,s9_000334-RA,ENSCPOP00000010965,TMED5,0,1,0,1
cluster14133,s1_000608-RA,ENSCPOP00000006415,FCRLB,37.908394,7.4145539609e-10,26.944973607754,4.64626834506543e-07
cluster14134,s2_000939-RA,ENSCPOP00000000983,0,0,1,0,1
cluster14135,s5_000429-RA,ENSCPOP00000004508,SLC25A11,0,1,0,1
cluster14136,s6_000974-RA,ENSCPOP00000019716,0,0,1,0,1
cluster14137,s2_002125-RA,ENSCPOP00000005384,SUN2,0.368859999999,0.543626322443,0,1
cluster14138,s5_000093-RA,ENSCPOP00000005556,PSMD6,0,1,0,1
cluster14139,s8_000362-RA,ENSCPOP00000011145,MRPL35,0.00602600000002,0.938124513885,0,1
cluster14140,s4_001876-RA,ENSCPOP00000002609,SCPEP1,5.946104,0.014749850185,0,1
cluster14141,s2_001905-RA,ENSCPOP00000003837,0,0.00039199999992,0.984203723692,0,1
cluster14142,s3_000773-RA,ENSCPOP00000007348,RAB22A,0.767072,0.381124379451,0,1
cluster14143,s6_000288-RA,ENSCPOP00000004318,SLC29A3,6.805492,0.00908779092102,4.99397638083246,0.0297869175231448
cluster14144,s7_001163-RA,ENSCPOP00000014020,SIX1,0,1,0,1
cluster14146,s8_001151-RA,ENSCPOP00000001522,NUDT18,0,1,0,1
cluster14147,s8_001701-RA,ENSCPOP00000012579,PSPN,0,1,0,1
cluster14148,s6_002400-RA,ENSCPOP00000017894,0,0.182116,0.669561054744,0,1
cluster14149,s1_000784-RA,ENSCPOP00000004551,BTBD3,0,1,0,1
cluster14150,s9_000655-RA,ENSCPOP00000000349,ARHGEF39,3.998092,0.0455518020029,5.68805421674415,0.0208734125098249
cluster14151,s4_001447-RA,ENSCPOP00000018204,0,0.0932339999999,0.760105362896,0,1
cluster14152,s1_001452-RA,ENSCPOP00000019897,SAT1,0,1,0,1
cluster14153,s7_001174-RA,ENSCPOP00000015963,PELI2,0.196536,0.657531536557,0,1
cluster14154,s3_000686-RA,ENSCPOP00000011535,SPATA25,0.8946,0.344233788293,0,1
cluster14155,s8_002765-RA,ENSCPOP00000003679,APBB1IP,0,1,0,1
cluster14156,s4_001556-RA,ENSCPOP00000010853,TFF2,0.397664,0.52829813703,0.749970140389905,0.283486998926798
cluster14157,s3_001717-RA,ENSCPOP00000020800,GSTK1,0.00216399999999,0.962896739394,0,1
cluster14158,s6_001438-RA,ENSCPOP00000008933,NCAPG2,0,1,13.0635763813625,0.000497138553651466
cluster14159,s8_002084-RA,ENSCPOP00000010868,TMEM82,0.866974,0.35179439773,0,1
cluster14160,s3_001443-RA,ENSCPOP00000000591,TROVE2,0.387538,0.533596380604,0,1
cluster14161,s9_000657-RA,ENSCPOP00000000345,SIT1,-0.00159199999985,1,0,1
cluster14162,s3_001678-RA,ENSCPOP00000003675,PDIA4,0,1,0,1
cluster14163,s4_000291-RA,ENSCPOP00000003296,CUZD1,37.923182,7.35856508406e-10,37.2187528451541,2.69530225915915e-09
cluster14164,s2_001371-RA,ENSCPOP00000001410,0,48.754868,2.90037770899e-12,40.3838902792122,5.5208415616903e-10
cluster14165,s6_000084-RA,ENSCPOP00000013179,MAPK13,2.225552,0.135744134522,2.31415846868913,0.119961074807213
cluster14166,s7_000809-RA,ENSCPOP00000012616,OPN3,89.95684,2.4341250711e-21,77.2236885624725,0
cluster14167,s10_001979-RA,ENSCPOP00000008783,COX15,103.557864,2.52898969939e-24,90.5828200748347,0
cluster14168,s8_001303-RA,ENSCPOP00000011689,LRRC19,0.526441999999,0.468106569649,0,1
cluster14169,s2_000391-RA,ENSCPOP00000008298,CTBS,0,1,0,1
cluster14170,s7_000465-RA,ENSCPOP00000004849,GNA14,159.609554,1.37707221675e-36,144.188806731211,0
cluster14171,s2_000750-RA,ENSCPOP00000017483,RRAD,-0.003334,1,0,1
cluster14172,s3_000513-RA,ENSCPOP00000003636,INA,81.604332,1.66249336232e-19,59.0243035709082,4.88498130835069e-14
cluster14173,s10_002094-RA,ENSCPOP00000010792,TSG101,6.594712,0.0102282100352,3.48053569312015,0.0650609453811886
cluster14174,s7_001764-RA,ENSCPOP00000001206,SURF2,24.769758,6.46031580991e-07,25.8436012488037,8.0730017809616e-07
cluster14175,s5_000701-RA,ENSCPOP00000000260,ARHGDIB,0,1,0,1
cluster14176,s3_001441-RA,ENSCPOP00000013631,B3GALT2,0,1,0,1
cluster14177,s4_000467-RA,ENSCPOP00000019877,RASSF10,0.372506000001,0.541641442228,0,1
cluster14178,s5_000260-RA,ENSCPOP00000010799,LY86,23.929554,9.9925903354e-07,17.5515732633771,5.19205993992356e-05
cluster14180,s10_000658-RA,ENSCPOP00000020939,0,0,1,0,1
cluster14181,s8_002144-RA,ENSCPOP00000007966,PLA2G2D,0,1,0,1
cluster14182,s4_001094-RA,ENSCPOP00000005268,0,0,1,0,1
cluster14183,s10_001845-RA,ENSCPOP00000007009,TMUB2,0,1,0,1
cluster14184,s8_002072-RA,ENSCPOP00000018036,EFHD2,0,1,0,1
cluster14185,s10_002173-RA,ENSCPOP00000014496,MAP1S,0,1,0,1
cluster14186,s2_002102-RA,ENSCPOP00000010939,MCHR1,0.270898,0.602730021544,0,1
cluster14187,s7_002492-RA,ENSCPOP00000008541,PEX12,0.00601000000006,0.938206548522,0,1
cluster14188,s2_001263-RA,ENSCPOP00000010513,0,0,1,0,1
cluster14189,s4_000358-RA,ENSCPOP00000003949,ADGRA1,0,1,0,1
cluster14190,s2_000802-RA,ENSCPOP00000005329,DPEP3,0,1,0,1
cluster14191,s10_001178-RA,ENSCPOP00000005661,IFT46,0.172984,0.677473335273,0,1
cluster14192,s8_002553-RA,ENSCPOP00000003208,0,58.296998,2.25387754766e-14,51.098945617867,2.58076893189241e-12
cluster14193,s4_000163-RA,ENSCPOP00000016338,MOS,0.79118,0.373743557774,0,1
cluster14194,s6_000226-RA,ENSCPOP00000009237,TNFRSF21,0,1,0,1
cluster14195,s2_000983-RA,ENSCPOP00000017693,MVD,7.550592,0.00599903628151,8.93072165582362,0.00401099064919025
cluster14196,s6_001258-RA,ENSCPOP00000013875,LRIT2,2.559204,0.109653781789,0,1
cluster14197,s2_002046-RA,ENSCPOP00000014104,UBALD1,0.27709,0.598614908052,0,1
cluster14199,s8_000868-RA,ENSCPOP00000011189,SF3B5,0,1,0,1
cluster14200,s6_001029-RA,ENSCPOP00000007783,EMILIN1,28.656542,8.6421539781e-08,25.0804596923535,1.18388634051669e-06
cluster14201,s4_000791-RA,ENSCPOP00000016555,HOXB1,0,1,0,1
cluster14202,s8_002867-RA,ENSCPOP00000017625,PPP1R11,0,1,0,1
cluster14203,s4_000969-RA,ENSCPOP00000018375,PPTC7,16.670708,4.44622652097e-05,17.4630562631537,5.42835888511228e-05
cluster14204,s2_002214-RA,ENSCPOP00000003143,TRAIP,72.119578,2.02544265076e-17,69.8569852652035,2.77555756156289e-16
cluster14205,s2_000204-RA,ENSCPOP00000015579,SOX2,0,1,0,1
cluster14206,s8_001162-RA,ENSCPOP00000001580,ATP6V1B2,0,1,0,1
cluster14207,s9_000971-RA,ENSCPOP00000009334,SFRP4,0,1,0,1
cluster14208,s8_000461-RA,ENSCPOP00000011754,PRADC1,0,1,0,1
cluster14209,s9_000806-RA,ENSCPOP00000014345,0,0,1,0,1
cluster14210,s8_000284-RA,ENSCPOP00000004266,ACAA2,15.508736,8.21248321615e-05,14.9295114892475,0.000194198187905836
cluster14211,s2_000078-RA,ENSCPOP00000006991,MYF6,0,1,0,1
cluster14212,s8_000673-RA,ENSCPOP00000005812,RIPPLY2,-0.559702,1,0.0323307865412232,0.466650087126482
cluster14213,s8_000229-RA,ENSCPOP00000006713,Mc4r,0,1,0,1
cluster14214,s5_000757-RA,ENSCPOP00000009855,CDC40,48.695018,2.99025055669e-12,70.3781260274636,1.66533453693774e-16
cluster14215,s6_000122-RA,ENSCPOP00000003707,APOBEC2,0,1,0,1
cluster14216,s4_000771-RA,ENSCPOP00000005906,NPEPPS,9.726994,0.00181581216882,12.3225031234378,0.000722389426008607
cluster14217,s2_002821-RA,ENSCPOP00000019739,IFIT5,0,1,0,1
cluster14218,s10_000050-RA,ENSCPOP00000001725,MSTN,0,1,0,1
cluster14219,s2_000831-RA,ENSCPOP00000018403,NOB1,37.256604,1.03563688317e-09,35.3605376685282,6.83836148818173e-09
cluster14220,s7_000837-RA,ENSCPOP00000009488,ANKRD45,0,1,0,1
cluster14221,s2_001392-RA,ENSCPOP00000001259,FGF5,58.209378,2.35653024573e-14,55.8342313833068,2.41140440948584e-13
cluster14222,s4_000186-RA,ENSCPOP00000020674,CHST2,0,1,0,1
cluster14223,s2_001213-RA,ENSCPOP00000010019,MEGF6,224.995698,7.35781162145e-51,163.221802891372,0
cluster14224,s6_000263-RA,ENSCPOP00000007219,USP54,86.203858,1.62310705671e-20,99.3073635263072,0
cluster14225,s10_001348-RA,ENSCPOP00000001629,E2F1,0,1,0,1
cluster14226,s8_002662-RA,ENSCPOP00000011618,JTB,18.150696,2.0409482153e-05,16.4080386624996,9.22791973104742e-05
cluster14228,s8_001854-RA,ENSCPOP00000001395,POLR2E,-0.267322,1,0,1
cluster14229,s7_000504-RA,ENSCPOP00000009291,HBEGF,11.658024,0.000639262056097,10.7731186864448,0.00157927864268492
cluster14230,s5_000937-RA,ENSCPOP00000018211,CABS1,1.658214,0.197844638606,0,1
cluster14231,s2_002054-RA,ENSCPOP00000010441,PPL,1.277644,0.258337553614,0.650951303734473,0.300609682944716
cluster14232,s1_001388-RA,ENSCPOP00000013906,ACADS,0.0123899999999,0.911370226987,0,1
cluster14233,s4_001039-RA,ENSCPOP00000006716,AACS,4.42497,0.0354167357324,4.96208761475282,0.0302785399722622
cluster14234,s8_000584-RA,ENSCPOP00000012147,C2orf73,81.81668,1.4931308018e-19,68.8325506364304,3.88578058618805e-16
cluster14235,s3_000876-RA,ENSCPOP00000020271,DSEL,0,1,0,1
cluster14236,s2_001188-RA,ENSCPOP00000008970,TAS1R1,21.267018,3.99547278825e-06,11.7453762622972,0.000966577734219265
cluster14237,s10_001619-RA,ENSCPOP00000001800,C9orf64,0,1,0,1
cluster14238,s9_001581-RA,ENSCPOP00000004161,GRB2,0,1,0,1
cluster14240,s10_001653-RA,ENSCPOP00000015570,FZD7,7.40000004953e-05,0.99313642211,0,1
cluster14242,s6_001473-RA,ENSCPOP00000012020,IL6ST,33.010486,9.16631576222e-09,32.6719554665742,2.63086090690479e-08
cluster14243,s4_002200-RA,ENSCPOP00000003618,CLIC4,0,1,0,1
cluster14244,s4_000347-RA,ENSCPOP00000013475,DPYSL4,66.778114,3.0385292234e-16,65.2540938573657,2.22044604925031e-15
cluster14246,s8_001967-RA,ENSCPOP00000016963,TSSK2,15.340476,8.97723335726e-05,19.3790268093817,2.07224130048811e-05
cluster14247,s3_002443-RA,ENSCPOP00000020280,RPS5,0,1,0,1
cluster14248,s10_002271-RA,ENSCPOP00000009928,KRTAP3-1,0.571114,0.449816581757,5.08919518738935,0.0283664633414171
cluster14249,s7_002282-RA,ENSCPOP00000008113,TCL1A,0,1,0,1
cluster14250,s5_001222-RA,ENSCPOP00000001175,CRY2,0,1,0,1
cluster14251,s8_001341-RA,ENSCPOP00000010160,CPSF3,89.745002,2.70921878132e-21,79.4313161011469,0
cluster14252,s4_000974-RA,ENSCPOP00000000294,GPN3,18.175516,2.01452099115e-05,19.1455814505989,2.33014170898938e-05
cluster14253,s7_000652-RA,ENSCPOP00000005401,0,0,1,0,1
cluster14254,s10_000265-RA,ENSCPOP00000013268,RBM43,26.776638,2.28381694012e-07,17.0253645222058,6.76480274608982e-05
cluster14255,s1_001173-RA,ENSCPOP00000007115,GATM,70.637908,4.29190304611e-17,69.1670699335045,3.33066907387547e-16
cluster14256,s8_000372-RA,ENSCPOP00000016226,C2orf68,0,1,0,1
cluster14257,s1_000424-RA,ENSCPOP00000006924,0,4.012056,0.045176029193,0,1
cluster14258,s2_001494-RA,ENSCPOP00000013102,DEPDC7,0.073656,0.786086178971,3.29879144994538,0.0715159734456031
cluster14259,s10_001015-RA,ENSCPOP00000001873,UQCRFS1,0,1,0,1
cluster14260,s5_000639-RA,ENSCPOP00000015658,0,0,1,0,1
cluster14262,s1_000136-RA,ENSCPOP00000007361,PDIA3,20.258226,6.76619093437e-06,19.8050818672136,1.67292935400187e-05
cluster14263,s10_001775-RA,ENSCPOP00000014709,DDIT4L,0,1,0,1
cluster14264,s9_000787-RA,ENSCPOP00000018365,TAS2R4,1.673668,0.195767955551,0,1
cluster14266,s10_000631-RA,ENSCPOP00000001370,ZNF367,0,1,0,1
cluster14267,s1_000506-RA,ENSCPOP00000000113,CDC123,0,1,0,1
cluster14268,s4_002117-RA,ENSCPOP00000017455,CLEC1B,0,1,0,1
cluster14269,s4_000579-RA,ENSCPOP00000001026,ACVR1B,97.964414,4.25969307168e-23,109.415707733172,0
cluster14270,s7_002619-RA,ENSCPOP00000019540,TMEM43,64.217876,1.11393461324e-15,59.7404026581039,3.41393580072236e-14
cluster14271,s4_001502-RA,ENSCPOP00000014555,ARHGEF17,13.873886,0.000195496036011,9.86433898775431,0.00250027914619772
cluster14272,s7_002069-RA,ENSCPOP00000003628,ATP5H,0,1,0,1
cluster14273,s4_000674-RA,ENSCPOP00000002515,ZNF641,0.000245999999606,0.987486182733,0,1
cluster14274,s8_002877-RA,ENSCPOP00000013026,OSGEP,6.22117,0.0126231668373,4.09584350146361,0.0472985724147679
cluster14275,s6_001350-RA,ENSCPOP00000009919,Ifng,0,1,0.120271934225911,0.428238896374234
cluster14276,s8_000949-RA,ENSCPOP00000016094,DBX1,72.637424,1.55796510451e-17,48.7216542700744,8.48487946569776e-12
cluster14277,s7_001171-RA,ENSCPOP00000006727,LRRC9,40.863032,1.63280781572e-10,42.9981821454421,1.49055323639402e-10
cluster14278,s6_002019-RA,ENSCPOP00000017962,MTX3,21.075724,4.41485924311e-06,22.7170207403997,3.87632140008698e-06
cluster14279,s7_000847-RA,ENSCPOP00000016387,MRPS14,39.38262,3.48384042357e-10,40.4343705448612,5.38299627095284e-10
cluster14280,s9_001382-RA,ENSCPOP00000002546,F2RL2,0,1,0,1
cluster14281,s3_001887-RA,ENSCPOP00000016837,RHBDL3,0,1,0,1
cluster14282,s6_001071-RA,ENSCPOP00000004220,C2orf71,2.702118,0.100215035023,3.46919115739001,0.0654458414964744
cluster14283,s8_000797-RA,ENSCPOP00000001758,TAF3,0.012342,0.911541367033,0,1
cluster14284,s8_000967-RA,ENSCPOP00000003689,0,12.178524,0.000483428820377,8.42173846669539,0.00519156293481915
cluster14285,s7_000988-RA,ENSCPOP00000010354,ANKMY2,0,1,0,1
cluster14286,s4_001463-RA,ENSCPOP00000010966,0,0,1,1.35349829800043,0.201413476484026
cluster14287,s7_000593-RA,ENSCPOP00000003267,RHOBTB3,0,1,0,1
cluster14288,s10_000417-RA,ENSCPOP00000016727,ROPN1L,-0.00860199999988,1,0,1
